ext_gene	transcript	eSTR	log10p	STR_pheno
Y20F4.4	Y20F4.4b.1	STR_20618	8.57703631872438	STR length
Y20F4.4	Y20F4.4b.1	STR_20665	8.11954650615866	STR length
Y20F4.4	Y20F4.4b.1	STR_20688	11.585743342486	STR length
Y20F4.4	Y20F4.4b.1	STR_20714	11.117802117116	STR length
Y20F4.4	Y20F4.4b.1	STR_20736	10.7251071985024	STR length
Y20F4.4	Y20F4.4b.1	STR_20755	10.2392321882133	STR length
Y20F4.4	Y20F4.4b.1	STR_20761	10.3187800748246	STR length
Y20F4.4	Y20F4.4b.1	STR_20767	10.3171385899334	STR length
Y20F4.4	Y20F4.4b.1	STR_20779	10.6217759662604	STR length
Y20F4.4	Y20F4.4b.1	STR_20782	9.57571731411168	STR length
Y20F4.4	Y20F4.4b.1	STR_20813	10.7249826496836	STR length
Y20F4.4	Y20F4.4b.1	STR_20863	9.57010724408568	STR length
Y20F4.4	Y20F4.4b.1	STR_20864	11.5345609191844	STR length
Y20F4.4	Y20F4.4b.1	STR_20918	10.0232668464084	STR length
Y20F4.4	Y20F4.4b.1	STR_21039	9.29639830610699	STR length
Y20F4.4	Y20F4.4b.1	STR_21150	12.4563118804634	STR length
Y20F4.4	Y20F4.4b.1	STR_21181	8.65667529724916	STR length
Y20F4.4	Y20F4.4b.1	STR_21314	9.48053551156765	STR length
Y20F4.4	Y20F4.4b.1	STR_21445	9.86263785860784	STR length
Y22D7AL.10	Y22D7AL.10.1	STR_8233	7.62902134944459	STR length
Y22D7AL.10	Y22D7AL.10.1	STR_8244	9.6439780225245	STR length
Y22D7AL.10	Y22D7AL.10.1	STR_8249	7.57333230817011	STR length
Y22D7AL.10	Y22D7AL.10.1	STR_8257	7.64683320429819	STR length
pap-1	Y32F6A.3.2	STR_26943	7.55793324885149	STR length
pap-1	Y32F6A.3.2	STR_27166	7.73478186622031	STR length
Y32F6A.6	Y32F6A.6	STR_22790	7.16360451103805	STR length
Y32F6A.6	Y32F6A.6	STR_22916	8.06318166256622	STR length
Y32F6A.6	Y32F6A.6	STR_23145	7.40870059771287	STR length
Y32F6A.6	Y32F6A.6	STR_23489	11.6335097884858	STR length
Y32F6A.6	Y32F6A.6	STR_23867	7.66091517443193	STR length
Y32F6A.6	Y32F6A.6	STR_24154	7.02838505838483	STR length
Y32F6A.6	Y32F6A.6	STR_24190	13.1078028016029	STR length
Y32F6A.6	Y32F6A.6	STR_24200	7.51234906368217	STR length
Y32F6A.6	Y32F6A.6	STR_24349	13.7184060117562	STR length
Y32F6A.6	Y32F6A.6	STR_24494	7.28386748624039	STR length
Y32F6A.6	Y32F6A.6	STR_24537	6.87028142702223	STR length
Y32F6A.6	Y32F6A.6	STR_24546	11.5546723530362	STR length
Y32F6A.6	Y32F6A.6	STR_24550	8.62313585125209	STR length
Y32F6A.6	Y32F6A.6	STR_24622	10.8118718877181	STR length
Y32F6A.6	Y32F6A.6	STR_24850	7.02097305794087	STR length
Y32F6A.6	Y32F6A.6	STR_28214	7.9067853624039	STR length
Y32F6A.6	Y32F6A.6	STR_29599	13.3424498715858	STR length
Y32F6A.6	Y32F6A.6	STR_29666	11.23931656122	STR length
Y32F6A.6	Y32F6A.6	STR_29729	14.3655843831403	STR length
Y32F6A.6	Y32F6A.6	STR_29784	7.54057709309861	STR length
Y32F6A.6	Y32F6A.6	STR_29810	9.68161878075102	STR length
Y32F6A.6	Y32F6A.6	STR_29851	8.84541415375254	STR length
Y32F6A.6	Y32F6A.6	STR_29887	7.91041200740192	STR length
Y35H6.3	Y35H6.3	STR_27597	7.690668563765	STR length
ccar-1	Y37A1B.1a.1	STR_18739	6.91352929901267	STR length
Y37A1B.5	Y37A1B.5a.1	STR_24132	10.5449524018316	STR length
Y37A1B.5	Y37A1B.5a.1	STR_6418	6.99850719642461	STR length
Y37A1B.5	Y37A1B.5a.1	STR_6537	11.4108460853853	STR length
Y37A1B.5	Y37A1B.5a.1	STR_7246	8.3650244629015	STR length
Y37A1B.5	Y37A1B.5a.1	STR_7589	8.01149044992074	STR length
Y37A1B.5	Y37A1B.5a.1	STR_7637	7.69349593092648	STR length
Y37A1B.5	Y37A1B.5a.1	STR_7648	8.98368893968008	STR length
nkcc-1	Y37A1C.1h.1	STR_5233	7.74240247378091	STR length
enu-3.5	Y37D8A.12a.1	STR_24790	8.09958447545424	STR length
Y37D8A.25	Y37D8A.25.1	STR_4395	7.59488240953674	STR length
Y37D8A.25	Y37D8A.25.1	STR_4449	8.05840050309946	STR length
Y37D8A.25	Y37D8A.25.1	STR_4510	8.41677657035553	STR length
Y37D8A.25	Y37D8A.25.1	STR_4546	8.36463610593374	STR length
Y37D8A.25	Y37D8A.25.1	STR_4569	7.52182981772054	STR length
Y37D8A.25	Y37D8A.25.1	STR_4589	9.25311585897435	STR length
Y37D8A.25	Y37D8A.25.1	STR_4601	7.52738122209312	STR length
Y37D8A.25	Y37D8A.25.1	STR_4644	7.76107156698046	STR length
Y37F4.1	Y37F4.1.1	STR_16328	7.77227633731585	STR length
Y37F4.1	Y37F4.1.1	STR_16340	7.93467198546408	STR length
Y37F4.3	Y37F4.3.1	STR_17754	6.99748648803515	STR length
Y37F4.3	Y37F4.3.1	STR_18956	7.52518170562734	STR length
Y37F4.3	Y37F4.3.1	STR_19003	10.1522974963517	STR length
Y37F4.3	Y37F4.3.1	STR_19355	8.88595164016542	STR length
Y37F4.3	Y37F4.3.1	STR_19555	9.01084884092666	STR length
Y37F4.3	Y37F4.3.1	STR_19576	8.85461500723232	STR length
Y37F4.3	Y37F4.3.1	STR_23157	12.1152185267464	STR length
Y37F4.3	Y37F4.3.1	STR_23577	7.23085352484943	STR length
Y37F4.3	Y37F4.3.1	STR_23955	7.40720442548414	STR length
Y37F4.3	Y37F4.3.1	STR_24029	7.25983156557843	STR length
Y37F4.3	Y37F4.3.1	STR_24819	8.2231610412655	STR length
Y37F4.3	Y37F4.3.1	STR_24872	11.8940008151797	STR length
Y37F4.3	Y37F4.3.1	STR_24921	9.0188231272225	STR length
Y37F4.3	Y37F4.3.1	STR_24999	10.2728951734764	STR length
Y37F4.3	Y37F4.3.1	STR_25031	13.2487967245021	STR length
Y37F4.3	Y37F4.3.1	STR_25061	10.4970229382716	STR length
Y37F4.3	Y37F4.3.1	STR_25416	7.527997227495	STR length
Y37F4.3	Y37F4.3.1	STR_25585	10.2413895071418	STR length
Y37F4.3	Y37F4.3.1	STR_27129	7.67020145208103	STR length
Y37F4.3	Y37F4.3.1	STR_27159	9.50492101500829	STR length
Y37F4.3	Y37F4.3.1	STR_29441	7.03642761011712	STR length
fbxa-210	Y37H2A.5b.1	STR_16771	7.88423999264596	STR length
fbxa-210	Y37H2A.5b.1	STR_23522	7.84650905239588	STR length
fbxa-210	Y37H2A.5b.1	STR_23564	7.13279724057452	STR length
fbxa-210	Y37H2A.5b.1	STR_23747	7.84897479575706	STR length
Y37H2A.7	Y37H2A.7.1	STR_24482	6.92162910695033	STR length
Y37H2A.7	Y37H2A.7.1	STR_24524	8.95848945956312	STR length
Y37H2A.7	Y37H2A.7.1	STR_24546	8.34809559623453	STR length
Y37H2A.7	Y37H2A.7.1	STR_24584	9.53025160776547	STR length
Y37H2A.7	Y37H2A.7.1	STR_24625	8.44127481581455	STR length
Y37H2A.7	Y37H2A.7.1	STR_24841	9.56643363241036	STR length
Y37H2A.7	Y37H2A.7.1	STR_24850	15.4795875682851	STR length
Y37H2A.7	Y37H2A.7.1	STR_24894	8.77990695056217	STR length
Y37H2A.7	Y37H2A.7.1	STR_24899	7.58539385421091	STR length
Y37H2A.7	Y37H2A.7.1	STR_24910	13.870050689212	STR length
Y37H2A.7	Y37H2A.7.1	STR_24912	8.80576936531029	STR length
Y37H2A.7	Y37H2A.7.1	STR_24991	7.68834647650964	STR length
Y37H2A.7	Y37H2A.7.1	STR_24994	8.43784688818824	STR length
Y37H2A.7	Y37H2A.7.1	STR_25088	7.94110849329026	STR length
Y37H2A.7	Y37H2A.7.1	STR_25146	7.59059285416666	STR length
Y37H2A.7	Y37H2A.7.1	STR_25367	9.24344447493019	STR length
Y37H2A.7	Y37H2A.7.1	STR_25472	8.05393497124186	STR length
Y37H2A.7	Y37H2A.7.1	STR_25866	12.4585490739937	STR length
Y37H2A.7	Y37H2A.7.1	STR_26039	8.07748323317752	STR length
Y37H2A.7	Y37H2A.7.1	STR_26419	10.8573390219693	STR length
Y37H2A.7	Y37H2A.7.1	STR_26740	14.6345635679239	STR length
Y37H2A.7	Y37H2A.7.1	STR_26842	16.1624304631317	STR length
Y37H2A.7	Y37H2A.7.1	STR_27080	7.67404790722924	STR length
Y37H2A.7	Y37H2A.7.1	STR_27108	8.58467672806342	STR length
Y37H2A.7	Y37H2A.7.1	STR_27129	17.0761485840925	STR length
Y37H2A.7	Y37H2A.7.1	STR_27152	7.21062437131568	STR length
Y37H2A.7	Y37H2A.7.1	STR_27156	15.1748342213424	STR length
Y37H2A.7	Y37H2A.7.1	STR_27183	11.1210294082388	STR length
Y37H9A.2	Y37H9A.2	STR_27385	6.86460832809488	STR length
Y37H9A.2	Y37H9A.2	STR_27424	7.50510724315182	STR length
Y37H9A.2	Y37H9A.2	STR_27425	7.30165161673008	STR length
Y37H9A.2	Y37H9A.2	STR_27538	8.17573283124715	STR length
Y37H9A.2	Y37H9A.2	STR_27573	7.29575801052495	STR length
Y37H9A.2	Y37H9A.2	STR_27579	8.59528321238186	STR length
Y37H9A.2	Y37H9A.2	STR_27633	7.9845286426303	STR length
Y37H9A.2	Y37H9A.2	STR_27656	7.73570524757081	STR length
Y37H9A.2	Y37H9A.2	STR_27688	7.28210952575426	STR length
Y37H9A.2	Y37H9A.2	STR_27745	8.36735090334934	STR length
Y37H9A.2	Y37H9A.2	STR_27749	7.00084687907429	STR length
Y37H9A.2	Y37H9A.2	STR_27816	8.96030938323018	STR length
Y37H9A.2	Y37H9A.2	STR_27836	12.1123451139409	STR length
Y37H9A.2	Y37H9A.2	STR_27939	7.39245003563419	STR length
Y37H9A.2	Y37H9A.2	STR_28039	7.86653307829803	STR length
Y37H9A.2	Y37H9A.2	STR_28051	11.7458200049587	STR length
Y37H9A.2	Y37H9A.2	STR_28082	7.33399151201446	STR length
Y37H9A.2	Y37H9A.2	STR_28102	7.69639228524185	STR length
Y37H9A.2	Y37H9A.2	STR_28121	7.05799855304274	STR length
Y37H9A.2	Y37H9A.2	STR_28123	7.65547012171556	STR length
Y37H9A.2	Y37H9A.2	STR_28130	7.71321106603112	STR length
Y37H9A.2	Y37H9A.2	STR_28138	7.79590587275077	STR length
Y37H9A.2	Y37H9A.2	STR_28147	9.93939607348956	STR length
Y37H9A.2	Y37H9A.2	STR_28456	7.10663636231421	STR length
Y37H9A.4	Y37H9A.4	STR_21445	8.66647072708818	STR length
Y37H9A.4	Y37H9A.4	STR_21595	9.12802061085314	STR length
Y37H9A.4	Y37H9A.4	STR_21621	7.30332534788764	STR length
Y37H9A.4	Y37H9A.4	STR_21645	10.4130251523327	STR length
Y37H9A.4	Y37H9A.4	STR_21652	9.11342727835313	STR length
Y37H9A.4	Y37H9A.4	STR_21655	7.89907511178186	STR length
Y37H9A.4	Y37H9A.4	STR_21658	6.90354791100208	STR length
Y37H9A.5	Y37H9A.5.2	STR_20933	7.00564814634737	STR length
Y37H9A.5	Y37H9A.5.2	STR_21595	7.8873036289046	STR length
pbs-3	Y38A8.2.2	STR_12296	7.85853207550487	STR length
Y38E10A.3	Y38E10A.3.1	STR_18094	8.11482007606491	STR length
Y38E10A.3	Y38E10A.3.1	STR_18151	6.85847309014236	STR length
Y38E10A.3	Y38E10A.3.1	STR_18201	11.0767417940831	STR length
Y38E10A.3	Y38E10A.3.1	STR_18254	14.3608740762283	STR length
Y38E10A.3	Y38E10A.3.1	STR_18259	13.5533020281777	STR length
Y38E10A.3	Y38E10A.3.1	STR_18270	18.9696173913636	STR length
Y38E10A.3	Y38E10A.3.1	STR_18272	10.5063016578925	STR length
Y38E10A.3	Y38E10A.3.1	STR_18273	11.0363957813232	STR length
Y38E10A.3	Y38E10A.3.1	STR_18282	15.1989103031712	STR length
Y38E10A.3	Y38E10A.3.1	STR_18288	12.0534158406288	STR length
Y38E10A.3	Y38E10A.3.1	STR_18300	10.9357084698253	STR length
Y38E10A.3	Y38E10A.3.1	STR_18400	14.6419743972694	STR length
Y38E10A.3	Y38E10A.3.1	STR_18435	10.7155089605397	STR length
Y38E10A.3	Y38E10A.3.1	STR_18474	14.3471444675431	STR length
Y38E10A.3	Y38E10A.3.1	STR_18551	10.4885593992803	STR length
Y38E10A.3	Y38E10A.3.1	STR_18591	8.57912906515205	STR length
Y38E10A.3	Y38E10A.3.1	STR_18708	15.9572283650793	STR length
Y38E10A.3	Y38E10A.3.1	STR_18939	7.35745690566642	STR length
Y38E10A.3	Y38E10A.3.1	STR_19200	11.7473742709148	STR length
Y38E10A.3	Y38E10A.3.1	STR_19340	9.06497670499663	STR length
Y38E10A.3	Y38E10A.3.1	STR_19387	13.2569398853169	STR length
Y38E10A.3	Y38E10A.3.1	STR_19772	9.08111172746676	STR length
Y38E10A.3	Y38E10A.3.1	STR_19785	8.28578583482576	STR length
Y38E10A.3	Y38E10A.3.1	STR_19854	11.5100250908651	STR length
Y38E10A.3	Y38E10A.3.1	STR_19948	10.1082067691986	STR length
Y38E10A.3	Y38E10A.3.1	STR_19963	6.85118082972468	STR length
Y38E10A.3	Y38E10A.3.1	STR_19978	10.3668045013045	STR length
Y38E10A.3	Y38E10A.3.1	STR_20068	7.14833675374004	STR length
clec-4	Y38E10A.5.1	STR_5990	7.68442409349474	STR length
Y38H6A.4	Y38H6A.4	STR_30377	7.66248969377314	STR length
dct-10	Y38H6C.5	STR_16780	7.1726275891913	STR length
dct-10	Y38H6C.5	STR_17025	9.90240763459674	STR length
dct-10	Y38H6C.5	STR_17032	8.338955422417	STR length
dct-10	Y38H6C.5	STR_17087	10.275000044197	STR length
dct-10	Y38H6C.5	STR_17088	9.53986002547719	STR length
dct-10	Y38H6C.5	STR_17114	9.37557698014199	STR length
dct-10	Y38H6C.5	STR_17291	11.7487236064114	STR length
dct-10	Y38H6C.5	STR_17443	11.5844087822423	STR length
dct-10	Y38H6C.5	STR_17544	11.8433218627939	STR length
dct-10	Y38H6C.5	STR_17547	10.9044503881749	STR length
dct-10	Y38H6C.5	STR_17550	12.9091457686425	STR length
dct-10	Y38H6C.5	STR_17595	9.50900046793184	STR length
dct-10	Y38H6C.5	STR_17629	8.79852992925664	STR length
dct-10	Y38H6C.5	STR_17769	7.76805251248685	STR length
dct-10	Y38H6C.5	STR_17797	8.8191272915371	STR length
cnt-2	Y39A1A.15g.2	STR_13455	7.92358890866553	STR length
cnt-2	Y39A1A.15g.2	STR_13602	7.93190721830763	STR length
cnt-2	Y39A1A.15g.2	STR_13695	9.41718310391745	STR length
cnt-2	Y39A1A.15g.2	STR_13708	6.98784721067579	STR length
cnt-2	Y39A1A.15g.2	STR_13806	7.74880610200359	STR length
cnt-2	Y39A1A.15g.2	STR_13870	8.31210535483583	STR length
cnt-2	Y39A1A.15g.2	STR_13924	7.62391191475706	STR length
cnt-2	Y39A1A.15g.2	STR_13931	11.0444409515773	STR length
cnt-2	Y39A1A.15g.2	STR_13959	9.97631071345655	STR length
cnt-2	Y39A1A.15g.2	STR_13962	8.10783835668098	STR length
cnt-2	Y39A1A.15g.2	STR_14135	9.8448974506735	STR length
cnt-2	Y39A1A.15g.2	STR_14164	7.16282503211169	STR length
cnt-2	Y39A1A.15g.2	STR_14172	11.9453285755862	STR length
bckd-1A	Y39E4A.3a.2	STR_13432	6.91884855046094	STR length
bckd-1A	Y39E4A.3a.2	STR_13795	7.1785876850221	STR length
Y39F10A.3	Y39F10A.3.1	STR_27108	6.92911213402088	STR length
tbca-1	Y39G10AR.20.1	STR_4989	7.21218193295473	STR length
tbca-1	Y39G10AR.20.1	STR_5287	7.30025674957128	STR length
tbca-1	Y39G10AR.20.1	STR_5296	9.2220375359629	STR length
tbca-1	Y39G10AR.20.1	STR_5603	14.4199466123235	STR length
tbca-1	Y39G10AR.20.1	STR_5635	8.33374614902812	STR length
Y40H7A.7	Y40H7A.7	STR_21705	8.57809244290799	STR length
Y40H7A.7	Y40H7A.7	STR_22387	8.27844521182459	STR length
Y40H7A.7	Y40H7A.7	STR_22425	9.75160431198259	STR length
Y40H7A.7	Y40H7A.7	STR_22451	17.0963532829754	STR length
Y40H7A.7	Y40H7A.7	STR_22628	15.5349584806664	STR length
Y40H7A.7	Y40H7A.7	STR_22629	7.75689290730958	STR length
Y40H7A.7	Y40H7A.7	STR_22650	12.0128338535121	STR length
Y40H7A.7	Y40H7A.7	STR_22755	12.7791905365596	STR length
Y40H7A.7	Y40H7A.7	STR_22790	9.02634720063052	STR length
Y40H7A.7	Y40H7A.7	STR_22797	16.084711032166	STR length
Y40H7A.7	Y40H7A.7	STR_22846	14.038528173801	STR length
Y40H7A.7	Y40H7A.7	STR_22855	14.7912963631235	STR length
Y40H7A.7	Y40H7A.7	STR_22862	8.53256700212876	STR length
Y40H7A.7	Y40H7A.7	STR_22863	7.59126124255172	STR length
Y40H7A.7	Y40H7A.7	STR_22869	11.7472825545594	STR length
Y40H7A.7	Y40H7A.7	STR_22871	12.6345987321431	STR length
dsl-3	Y41D4B.10a.1	STR_18305	8.10205564342817	STR length
dsl-3	Y41D4B.10a.1	STR_18361	7.01305102271967	STR length
dsl-3	Y41D4B.10a.1	STR_19067	8.36342673843416	STR length
dsl-3	Y41D4B.10a.1	STR_19264	8.05545899677587	STR length
dsl-3	Y41D4B.10a.1	STR_19328	6.97782096126411	STR length
dsl-3	Y41D4B.10a.1	STR_19355	6.89052789106151	STR length
dsl-3	Y41D4B.10a.1	STR_19365	8.04979303600997	STR length
dsl-3	Y41D4B.10a.1	STR_19387	7.61120478869682	STR length
dsl-3	Y41D4B.10a.1	STR_19414	7.28043527074199	STR length
dsl-3	Y41D4B.10a.1	STR_19475	9.19371184867069	STR length
dsl-3	Y41D4B.10a.1	STR_19532	10.5879644897516	STR length
dsl-3	Y41D4B.10a.1	STR_19707	7.5074343539859	STR length
dsl-3	Y41D4B.10a.1	STR_19732	7.65712394099507	STR length
Y41D4B.18	Y41D4B.18	STR_226	7.96766503110564	STR length
Y41D4B.18	Y41D4B.18	STR_499	9.93398447882711	STR length
cyb-2.1	Y43E12A.1.1	STR_20187	8.29644940489041	STR length
cyb-2.1	Y43E12A.1.1	STR_20208	7.73738896812416	STR length
cyb-2.1	Y43E12A.1.2	STR_19651	6.85795695381724	STR length
cyb-2.1	Y43E12A.1.2	STR_19758	7.84062976717269	STR length
cyb-2.1	Y43E12A.1.2	STR_19851	11.5863472643968	STR length
cyb-2.1	Y43E12A.1.2	STR_20187	12.2633702637275	STR length
cyb-2.1	Y43E12A.1.2	STR_20208	8.6938826456936	STR length
cyb-2.1	Y43E12A.1.2	STR_24349	7.34835269054861	STR length
cyb-2.1	Y43E12A.1.2	STR_24546	7.59883173224402	STR length
cyb-2.1	Y43E12A.1.2	STR_29077	7.10254919396966	STR length
cyb-2.1	Y43E12A.1.2	STR_29088	8.29564452960414	STR length
cyb-2.1	Y43E12A.1.2	STR_29315	7.32018790523035	STR length
tyr-5	Y44E3B.2.1	STR_5115	6.89029148382507	STR length
Y45F10C.4	Y45F10C.4.1	STR_27637	8.41618907192967	STR length
nhr-114	Y45G5AM.1a.1	STR_24803	7.84717266894361	STR length
nhr-114	Y45G5AM.1a.1	STR_24882	7.23777568898096	STR length
nhr-114	Y45G5AM.1a.1	STR_24894	7.72152831982076	STR length
nhr-114	Y45G5AM.1a.1	STR_24899	11.8608115642756	STR length
nhr-114	Y45G5AM.1a.1	STR_24900	7.89810613052894	STR length
nhr-114	Y45G5AM.1a.1	STR_24917	8.71065568114098	STR length
nhr-114	Y45G5AM.1a.1	STR_24921	12.7444481313341	STR length
nhr-114	Y45G5AM.1a.1	STR_24991	7.3113285481848	STR length
nhr-114	Y45G5AM.1a.1	STR_24994	10.1233755190061	STR length
nhr-114	Y45G5AM.1a.1	STR_24999	8.15434982680988	STR length
nhr-114	Y45G5AM.1a.1	STR_25031	8.32195756584183	STR length
nhr-114	Y45G5AM.1a.1	STR_25061	13.8456568945443	STR length
nhr-114	Y45G5AM.1a.1	STR_25066	13.5232107697571	STR length
nhr-114	Y45G5AM.1a.1	STR_25072	8.51368869786553	STR length
nhr-114	Y45G5AM.1a.1	STR_25197	9.03466638648614	STR length
nhr-114	Y45G5AM.1a.1	STR_25278	9.8616178718387	STR length
nhr-114	Y45G5AM.1a.1	STR_25367	11.4254144055885	STR length
nhr-114	Y45G5AM.1a.2	STR_24899	8.63030122038473	STR length
nhr-114	Y45G5AM.1a.2	STR_24900	10.4936707925519	STR length
nhr-114	Y45G5AM.1a.2	STR_24917	9.01433157122029	STR length
nhr-114	Y45G5AM.1a.2	STR_24921	9.08767699747571	STR length
nhr-114	Y45G5AM.1a.2	STR_24999	7.18467560385888	STR length
nhr-114	Y45G5AM.1a.2	STR_25031	7.15281599491534	STR length
nhr-114	Y45G5AM.1a.2	STR_25061	12.7599972436389	STR length
nhr-114	Y45G5AM.1a.2	STR_25066	13.4114566423052	STR length
nhr-114	Y45G5AM.1a.2	STR_25197	9.86209219875972	STR length
nhr-114	Y45G5AM.1a.2	STR_25278	9.11717226690348	STR length
Y46C8AL.12	Y46C8AL.12	STR_21701	13.6591729860079	STR length
Y46C8AL.12	Y46C8AL.12	STR_21735	15.8990612308403	STR length
Y46C8AL.12	Y46C8AL.12	STR_21756	35.8004766885086	STR length
Y46C8AL.12	Y46C8AL.12	STR_21806	11.045792834618	STR length
Y46C8AL.12	Y46C8AL.12	STR_21808	41.1853762026706	STR length
Y46C8AL.12	Y46C8AL.12	STR_21948	36.0376123101563	STR length
Y46C8AL.12	Y46C8AL.12	STR_22002	24.2660506268368	STR length
Y46C8AL.12	Y46C8AL.12	STR_22228	7.95704776774409	STR length
Y46C8AL.12	Y46C8AL.12	STR_22327	10.3464424087304	STR length
Y46C8AL.12	Y46C8AL.12	STR_22423	7.82639322454079	STR length
clec-174	Y46C8AL.2.1	STR_28863	8.786460116134	STR length
clec-174	Y46C8AL.2.1	STR_28926	8.72687774144503	STR length
clec-174	Y46C8AL.2.1	STR_28984	7.53596573148416	STR length
spsb-2	Y46E12BL.3.1	STR_29013	11.3800820291522	STR length
spsb-2	Y46E12BL.3.1	STR_29015	12.4476671956634	STR length
spsb-2	Y46E12BL.3.1	STR_29034	8.48868519934255	STR length
spsb-2	Y46E12BL.3.1	STR_29038	8.48901752270504	STR length
spsb-2	Y46E12BL.3.1	STR_29060	10.9767689197773	STR length
spsb-2	Y46E12BL.3.1	STR_29077	12.2250764455464	STR length
spsb-2	Y46E12BL.3.1	STR_29088	10.0633139904749	STR length
spsb-2	Y46E12BL.3.1	STR_29307	7.1406811691466	STR length
spsb-2	Y46E12BL.3.1	STR_29315	11.6465500610591	STR length
spsb-2	Y46E12BL.3.1	STR_29449	7.85113161647132	STR length
spsb-2	Y46E12BL.3.1	STR_29599	14.3926877754483	STR length
Y46G5A.14	Y46G5A.14.2	STR_29168	11.7347329887029	STR length
Y46G5A.14	Y46G5A.14.2	STR_29449	7.61120421925927	STR length
Y46G5A.34	Y46G5A.34.2	STR_7436	6.90411054431661	STR length
Y46G5A.34	Y46G5A.34.2	STR_7459	9.57964681299152	STR length
Y46G5A.34	Y46G5A.34.2	STR_7796	7.46440744857582	STR length
Y46G5A.34	Y46G5A.34.2	STR_7829	7.34070361069192	STR length
hsp-16.41	Y46H3A.2.1	STR_12915	8.36739193819506	STR length
hsp-16.41	Y46H3A.2.1	STR_17754	11.6036326759187	STR length
hsp-16.41	Y46H3A.2.1	STR_17762	8.50058650058491	STR length
hsp-16.41	Y46H3A.2.1	STR_23325	7.18843322192608	STR length
hsp-16.41	Y46H3A.2.1	STR_23401	8.55505543768128	STR length
hsp-16.41	Y46H3A.2.1	STR_23564	8.21926678878983	STR length
hsp-16.41	Y46H3A.2.1	STR_23571	7.79507628878352	STR length
hsp-16.41	Y46H3A.2.1	STR_23619	7.48166685046172	STR length
hsp-16.41	Y46H3A.2.1	STR_23892	14.4683385417967	STR length
hsp-16.41	Y46H3A.2.1	STR_23910	13.4674947685754	STR length
hsp-16.41	Y46H3A.2.1	STR_23933	7.02716955205472	STR length
hsp-16.41	Y46H3A.2.1	STR_23955	12.4532390376919	STR length
hsp-16.41	Y46H3A.2.1	STR_24022	11.8137754338919	STR length
hsp-16.41	Y46H3A.2.1	STR_24042	6.95407361438608	STR length
hsp-16.41	Y46H3A.2.1	STR_24584	8.82770596242217	STR length
hsp-16.41	Y46H3A.2.1	STR_24664	7.50203582407646	STR length
hsp-16.41	Y46H3A.2.1	STR_24790	7.81439059050116	STR length
Y46H3C.5	Y46H3C.5.2	STR_31426	8.06304332080826	STR length
Y46H3C.5	Y46H3C.5.2	STR_31460	7.38901810620318	STR length
Y46H3C.5	Y46H3C.5.2	STR_31478	7.09178569815328	STR length
Y46H3C.5	Y46H3C.5.2	STR_31489	8.83429583322877	STR length
Y46H3C.5	Y46H3C.5.2	STR_31498	7.68780475218099	STR length
Y46H3C.5	Y46H3C.5.2	STR_31517	6.95785013561778	STR length
Y46H3C.5	Y46H3C.5.2	STR_31574	8.21927414108021	STR length
Y46H3C.5	Y46H3C.5.2	STR_31590	8.41064559034497	STR length
Y46H3C.5	Y46H3C.5.2	STR_31591	13.2527995782319	STR length
Y46H3C.5	Y46H3C.5.2	STR_31598	11.4206784765938	STR length
Y46H3C.5	Y46H3C.5.2	STR_31599	11.973346042088	STR length
Y46H3C.5	Y46H3C.5.2	STR_31601	6.94137592118332	STR length
Y46H3C.5	Y46H3C.5.2	STR_31649	9.61501960018718	STR length
Y46H3C.5	Y46H3C.5.2	STR_31660	10.9636241042992	STR length
Y46H3C.5	Y46H3C.5.2	STR_31670	9.08781999355457	STR length
Y46H3C.5	Y46H3C.5.2	STR_31716	8.1603113255699	STR length
Y46H3C.5	Y46H3C.5.2	STR_31742	9.59210203951309	STR length
Y46H3C.5	Y46H3C.5.2	STR_31786	10.9456625397431	STR length
Y46H3C.5	Y46H3C.5.2	STR_31812	8.44526193866055	STR length
Y46H3C.5	Y46H3C.5.2	STR_31831	10.5146487644163	STR length
Y46H3C.5	Y46H3C.5.2	STR_31868	7.56152195986251	STR length
Y46H3C.5	Y46H3C.5.2	STR_31872	10.3675575307186	STR length
Y46H3C.5	Y46H3C.5.2	STR_31924	10.5082398963233	STR length
Y46H3C.5	Y46H3C.5.2	STR_31982	9.88714180919442	STR length
Y46H3C.6	Y46H3C.6	STR_24922	7.19503964948765	STR length
Y46H3C.6	Y46H3C.6	STR_30956	7.26570028806175	STR length
Y46H3C.6	Y46H3C.6	STR_31128	8.98709276488195	STR length
Y46H3C.6	Y46H3C.6	STR_7286	8.60442600870678	STR length
subs-4	Y47D3B.1.1	STR_10503	6.93945392514438	STR length
subs-4	Y47D3B.1.1	STR_10531	7.20536194112647	STR length
subs-4	Y47D3B.1.1	STR_10713	7.76509079653762	STR length
subs-4	Y47D3B.1.1	STR_20924	8.77740279450409	STR length
subs-4	Y47D3B.1.1	STR_21111	7.03069998070022	STR length
Y47D3B.3	Y47D3B.3.1	STR_20924	7.49886366384842	STR length
rft-2	Y47D7A.14a.1	STR_499	7.32269268443253	STR length
Y47D7A.2	Y47D7A.2.1	STR_18599	9.44627949642545	STR length
Y47D7A.2	Y47D7A.2.1	STR_18607	15.5368626859593	STR length
Y47D7A.2	Y47D7A.2.1	STR_18614	6.89695646468564	STR length
Y47D7A.2	Y47D7A.2.1	STR_18622	10.9691879918612	STR length
Y47D7A.2	Y47D7A.2.1	STR_18686	13.5775740573267	STR length
